,index,brand_x,model,year,price,currency,kilometers_driven,transmission_type,pay_per_month_value,pay_per_month_unit,brand_y,original_country
2493,498,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2016,419900,THB,94655,Manual,6964,THB/MONTH,MG,China
2494,498,Subaru,XV_I_2.0,2014,439900,THB,157276,Automatic,7296,THB/MONTH,MG,China
2495,499,Honda,CITY_V_1.5,2018,435900,THB,138921,Automatic,7229,THB/MONTH,Honda,Japan
2496,499,Honda,CITY_V_1.5,2018,435900,THB,138921,Automatic,7229,THB/MONTH,Honda,Japan
2497,499,Honda,CITY_V_1.5,2018,435900,THB,138921,Automatic,7229,THB/MONTH,Honda,Japan
2498,499,Toyota,HILUX_VIGO_CHAMP_DOUBLE_CAB_PRERUNNER_G_2.5,2015,478900,THB,142876,Manual,7943,THB/MONTH,Honda,Japan
2499,499,MG,MG5_X_1.5,2018,300900,THB,62995,Automatic,4990,THB/MONTH,Honda,Japan
2500,500,Ford,ECOSPORT_TITANIUM_1.5,2016,329900,THB,72416,Automatic,5471,THB/MONTH,Ford,USA
2501,500,Ford,ECOSPORT_TITANIUM_1.5,2016,329900,THB,72416,Automatic,5471,THB/MONTH,Ford,USA
2502,500,Ford,ECOSPORT_TITANIUM_1.5,2016,329900,THB,72416,Automatic,5471,THB/MONTH,Ford,USA
2503,500,Subaru,XV_I_2.0,2014,439900,THB,157276,Automatic,7296,THB/MONTH,Ford,USA
2504,500,Nissan,SYLPHY_V_1.8,2013,304900,THB,105848,Automatic,5057,THB/MONTH,Ford,USA
2505,501,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,65469,Automatic,9933,THB/MONTH,Mitsubishi,Japan
2506,501,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,65469,Automatic,9933,THB/MONTH,Mitsubishi,Japan
2507,501,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,65469,Automatic,9933,THB/MONTH,Mitsubishi,Japan
2508,501,MG,MG5_X_1.5,2018,300900,THB,62995,Automatic,4990,THB/MONTH,Mitsubishi,Japan
2509,501,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2019,487900,THB,113726,Manual,8092,THB/MONTH,Mitsubishi,Japan
2510,502,Honda,BR-V_SV_1.5,2019,578900,THB,83145,Automatic,9601,THB/MONTH,Honda,Japan
2511,502,Honda,BR-V_SV_1.5,2019,578900,THB,83145,Automatic,9601,THB/MONTH,Honda,Japan
2512,502,Honda,BR-V_SV_1.5,2019,578900,THB,83145,Automatic,9601,THB/MONTH,Honda,Japan
2513,502,Nissan,SYLPHY_V_1.8,2013,304900,THB,105848,Automatic,5057,THB/MONTH,Honda,Japan
2514,502,Subaru,XV_I-P_2.0,2017,525900,THB,70736,Automatic,8722,THB/MONTH,Honda,Japan
2515,503,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2018,485900,THB,62960,Manual,8059,THB/MONTH,Ford,USA
2516,503,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2018,485900,THB,62960,Manual,8059,THB/MONTH,Ford,USA
2517,503,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2018,485900,THB,62960,Manual,8059,THB/MONTH,Ford,USA
2518,503,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2019,487900,THB,113726,Manual,8092,THB/MONTH,Ford,USA
2519,503,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2017,518900,THB,101662,Automatic,8606,THB/MONTH,Ford,USA
2520,504,Honda,CIVIC_EL_1.8,2016,605900,THB,143485,Automatic,10049,THB/MONTH,Honda,Japan
2521,504,Honda,CIVIC_EL_1.8,2016,605900,THB,143485,Automatic,10049,THB/MONTH,Honda,Japan
2522,504,Honda,CIVIC_EL_1.8,2016,605900,THB,143485,Automatic,10049,THB/MONTH,Honda,Japan
2523,504,Subaru,XV_I-P_2.0,2017,525900,THB,70736,Automatic,8722,THB/MONTH,Honda,Japan
2524,504,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_MIVEC_2.4,2019,604900,THB,60844,Manual,10032,THB/MONTH,Honda,Japan
2525,505,Honda,BR-V_SV_1.5,2017,468900,THB,163096,Automatic,7777,THB/MONTH,Honda,Japan
2526,505,Honda,BR-V_SV_1.5,2017,468900,THB,163096,Automatic,7777,THB/MONTH,Honda,Japan
2527,505,Honda,BR-V_SV_1.5,2017,468900,THB,163096,Automatic,7777,THB/MONTH,Honda,Japan
2528,505,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2017,518900,THB,101662,Automatic,8606,THB/MONTH,Honda,Japan
2529,505,Isuzu,D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_2.5,2015,541900,THB,92264,Automatic,8987,THB/MONTH,Honda,Japan
2530,506,Mitsubishi,XPANDER_GLS_LIMITED_1.5,2018,546900,THB,59857,Automatic,9070,THB/MONTH,Mitsubishi,Japan
2531,506,Mitsubishi,XPANDER_GLS_LIMITED_1.5,2018,546900,THB,59857,Automatic,9070,THB/MONTH,Mitsubishi,Japan
2532,506,Mitsubishi,XPANDER_GLS_LIMITED_1.5,2018,546900,THB,59857,Automatic,9070,THB/MONTH,Mitsubishi,Japan
2533,506,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_MIVEC_2.4,2019,604900,THB,60844,Manual,10032,THB/MONTH,Mitsubishi,Japan
2534,506,Toyota,VIOS_G_1.5,2013,336900,THB,76253,Automatic,5587,THB/MONTH,Mitsubishi,Japan
2535,507,Nissan,SYLPHY_V_1.6,2014,286900,THB,121937,Automatic,4758,THB/MONTH,Nissan,Japan
2536,507,Nissan,SYLPHY_V_1.6,2014,286900,THB,121937,Automatic,4758,THB/MONTH,Nissan,Japan
2537,507,Nissan,SYLPHY_V_1.6,2014,286900,THB,121937,Automatic,4758,THB/MONTH,Nissan,Japan
2538,507,Isuzu,D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_2.5,2015,541900,THB,92264,Automatic,8987,THB/MONTH,Nissan,Japan
2539,507,Toyota,COROLLA_ALTIS_V_1.8,2016,477900,THB,113918,Automatic,7926,THB/MONTH,Nissan,Japan
2540,508,Nissan,SYLPHY_V_(NAVI)_1.8,2013,313900,THB,173710,Automatic,5206,THB/MONTH,Nissan,Japan
2541,508,Nissan,SYLPHY_V_(NAVI)_1.8,2013,313900,THB,173710,Automatic,5206,THB/MONTH,Nissan,Japan
2542,508,Nissan,SYLPHY_V_(NAVI)_1.8,2013,313900,THB,173710,Automatic,5206,THB/MONTH,Nissan,Japan
2543,508,Toyota,VIOS_G_1.5,2013,336900,THB,76253,Automatic,5587,THB/MONTH,Nissan,Japan
2544,508,Nissan,SYLPHY_SV_1.6,2013,288900,THB,148482,Automatic,4791,THB/MONTH,Nissan,Japan
2545,509,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,84525,Automatic,5073,THB/MONTH,Mitsubishi,Japan
2546,509,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,84525,Automatic,5073,THB/MONTH,Mitsubishi,Japan
2547,509,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,84525,Automatic,5073,THB/MONTH,Mitsubishi,Japan
2548,509,Toyota,COROLLA_ALTIS_V_1.8,2016,477900,THB,113918,Automatic,7926,THB/MONTH,Mitsubishi,Japan
2549,509,Isuzu,"D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_(VGS,_NAVI)_2.5",2013,484900,THB,165858,Automatic,8042,THB/MONTH,Mitsubishi,Japan
2550,510,MG,MG3_D_1.5,2016,223900,THB,138970,Automatic,3713,THB/MONTH,MG,China
2551,510,MG,MG3_D_1.5,2016,223900,THB,138970,Automatic,3713,THB/MONTH,MG,China
2552,510,MG,MG3_D_1.5,2016,223900,THB,138970,Automatic,3713,THB/MONTH,MG,China
2553,510,Nissan,SYLPHY_SV_1.6,2013,288900,THB,148482,Automatic,4791,THB/MONTH,MG,China
2554,510,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2014,306900,THB,71795,Manual,5090,THB/MONTH,MG,China
2555,511,Mazda,CX-5_S_2.0,2014,472900,THB,124290,Automatic,7843,THB/MONTH,Mazda,Japan
2556,511,Mazda,CX-5_S_2.0,2014,472900,THB,124290,Automatic,7843,THB/MONTH,Mazda,Japan
2557,511,Mazda,CX-5_S_2.0,2014,472900,THB,124290,Automatic,7843,THB/MONTH,Mazda,Japan
2558,511,Isuzu,"D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_(VGS,_NAVI)_2.5",2013,484900,THB,165858,Automatic,8042,THB/MONTH,Mazda,Japan
2559,511,Honda,CIVIC_EL_1.8,2019,739900,THB,46716,Automatic,12271,THB/MONTH,Mazda,Japan
2560,512,MG,MG3_D_1.5,2019,297900,THB,55267,Automatic,4941,THB/MONTH,MG,China
2561,512,MG,MG3_D_1.5,2019,297900,THB,55267,Automatic,4941,THB/MONTH,MG,China
2562,512,MG,MG3_D_1.5,2019,297900,THB,55267,Automatic,4941,THB/MONTH,MG,China
2563,512,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2014,306900,THB,71795,Manual,5090,THB/MONTH,MG,China
2564,512,Honda,BR-V_SV_1.5,2016,480900,THB,133373,Automatic,7976,THB/MONTH,MG,China
2565,513,Toyota,SIENTA_V_1.5,2018,541900,THB,123738,Automatic,8987,THB/MONTH,Toyota,Japan
2566,513,Toyota,SIENTA_V_1.5,2018,541900,THB,123738,Automatic,8987,THB/MONTH,Toyota,Japan
2567,513,Toyota,SIENTA_V_1.5,2018,541900,THB,123738,Automatic,8987,THB/MONTH,Toyota,Japan
2568,513,Honda,CIVIC_EL_1.8,2019,739900,THB,46716,Automatic,12271,THB/MONTH,Toyota,Japan
2569,513,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_(ABS)_2.2,2018,396900,THB,59564,Manual,6583,THB/MONTH,Toyota,Japan
2570,514,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,149850,Automatic,9618,THB/MONTH,Mitsubishi,Japan
2571,514,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,149850,Automatic,9618,THB/MONTH,Mitsubishi,Japan
2572,514,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,149850,Automatic,9618,THB/MONTH,Mitsubishi,Japan
2573,514,Honda,BR-V_SV_1.5,2016,480900,THB,133373,Automatic,7976,THB/MONTH,Mitsubishi,Japan
2574,514,Nissan,JUKE_V_1.6,2014,346900,THB,54026,Automatic,5753,THB/MONTH,Mitsubishi,Japan
2575,515,Nissan,PULSAR_V_1.8,2013,317900,THB,95529,Automatic,5272,THB/MONTH,Nissan,Japan
2576,515,Nissan,PULSAR_V_1.8,2013,317900,THB,95529,Automatic,5272,THB/MONTH,Nissan,Japan
2577,515,Nissan,PULSAR_V_1.8,2013,317900,THB,95529,Automatic,5272,THB/MONTH,Nissan,Japan
2578,515,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_(ABS)_2.2,2018,396900,THB,59564,Manual,6583,THB/MONTH,Nissan,Japan
2579,515,Suzuki,SWIFT_GL_1.2,2013,273900,THB,101465,Automatic,4543,THB/MONTH,Nissan,Japan
2580,516,Toyota,HILUX_VIGO_SMART_CAB_E_PRERUNNER_2.5,2014,366900,THB,160765,Manual,6085,THB/MONTH,Toyota,Japan
2581,516,Toyota,HILUX_VIGO_SMART_CAB_E_PRERUNNER_2.5,2014,366900,THB,160765,Manual,6085,THB/MONTH,Toyota,Japan
2582,516,Toyota,HILUX_VIGO_SMART_CAB_E_PRERUNNER_2.5,2014,366900,THB,160765,Manual,6085,THB/MONTH,Toyota,Japan
2583,516,Nissan,JUKE_V_1.6,2014,346900,THB,54026,Automatic,5753,THB/MONTH,Toyota,Japan
2584,516,Subaru,FORESTER_I-S_ES_(EYE-SIGHT)_2.0,2019,950900,THB,84056,Automatic,15771,THB/MONTH,Toyota,Japan
2585,517,Mitsubishi,MIRAGE_GLS_LIMITED_EDITION_1.2,2016,302900,THB,118513,Automatic,5024,THB/MONTH,Mitsubishi,Japan
2586,517,Mitsubishi,MIRAGE_GLS_LIMITED_EDITION_1.2,2016,302900,THB,118513,Automatic,5024,THB/MONTH,Mitsubishi,Japan
2587,517,Mitsubishi,MIRAGE_GLS_LIMITED_EDITION_1.2,2016,302900,THB,118513,Automatic,5024,THB/MONTH,Mitsubishi,Japan
2588,517,Suzuki,SWIFT_GL_1.2,2013,273900,THB,101465,Automatic,4543,THB/MONTH,Mitsubishi,Japan
2589,517,Toyota,COROLLA_ALTIS_G_1.6,2019,615900,THB,92406,Automatic,10215,THB/MONTH,Mitsubishi,Japan
2590,518,MG,MG3_X_1.5,2016,242900,THB,124395,Automatic,4028,THB/MONTH,MG,China
2591,518,MG,MG3_X_1.5,2016,242900,THB,124395,Automatic,4028,THB/MONTH,MG,China
2592,518,MG,MG3_X_1.5,2016,242900,THB,124395,Automatic,4028,THB/MONTH,MG,China
2593,518,Subaru,FORESTER_I-S_ES_(EYE-SIGHT)_2.0,2019,950900,THB,84056,Automatic,15771,THB/MONTH,MG,China
2594,518,Toyota,VIOS_J_1.5,2016,343900,THB,162443,Automatic,5704,THB/MONTH,MG,China
2595,519,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2016,410900,THB,94655,Manual,6815,THB/MONTH,Ford,USA
2596,519,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2016,410900,THB,94655,Manual,6815,THB/MONTH,Ford,USA
2597,519,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2016,410900,THB,94655,Manual,6815,THB/MONTH,Ford,USA
2598,519,Toyota,COROLLA_ALTIS_G_1.6,2019,615900,THB,92406,Automatic,10215,THB/MONTH,Ford,USA
2599,519,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2015,383900,THB,98573,Manual,6367,THB/MONTH,Ford,USA
2600,520,Nissan,NOTE_VL_1.2,2017,359900,THB,41018,Automatic,5969,THB/MONTH,Nissan,Japan
2601,520,Nissan,NOTE_VL_1.2,2017,359900,THB,41018,Automatic,5969,THB/MONTH,Nissan,Japan
2602,520,Nissan,NOTE_VL_1.2,2017,359900,THB,41018,Automatic,5969,THB/MONTH,Nissan,Japan
2603,520,Toyota,VIOS_J_1.5,2016,343900,THB,162443,Automatic,5704,THB/MONTH,Nissan,Japan
2604,520,Honda,ACCORD_TURBO_EL_1.5,2019,1074900,THB,31275,Automatic,17827,THB/MONTH,Nissan,Japan
2605,521,Toyota,HILUX_VIGO_CHAMP_DOUBLE_CAB_PRERUNNER_G_2.5,2015,468900,THB,142876,Manual,7777,THB/MONTH,Toyota,Japan
2606,521,Toyota,HILUX_VIGO_CHAMP_DOUBLE_CAB_PRERUNNER_G_2.5,2015,468900,THB,142876,Manual,7777,THB/MONTH,Toyota,Japan
2607,521,Toyota,HILUX_VIGO_CHAMP_DOUBLE_CAB_PRERUNNER_G_2.5,2015,468900,THB,142876,Manual,7777,THB/MONTH,Toyota,Japan
2608,521,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2015,383900,THB,98573,Manual,6367,THB/MONTH,Toyota,Japan
2609,521,Honda,CIVIC_EL_1.8,2017,655900,THB,81900,Automatic,10878,THB/MONTH,Toyota,Japan
2610,522,Subaru,XV_I_2.0,2014,430900,THB,157276,Automatic,7146,THB/MONTH,Subaru,Japan
2611,522,Subaru,XV_I_2.0,2014,430900,THB,157276,Automatic,7146,THB/MONTH,Subaru,Japan
2612,522,Subaru,XV_I_2.0,2014,430900,THB,157276,Automatic,7146,THB/MONTH,Subaru,Japan
2613,522,Honda,ACCORD_TURBO_EL_1.5,2019,1074900,THB,31275,Automatic,17827,THB/MONTH,Subaru,Japan
2614,522,Mazda,3_SP_2.0,2019,797900,THB,46095,Automatic,13233,THB/MONTH,Subaru,Japan
2615,523,MG,MG5_X_1.5,2018,294900,THB,62995,Automatic,4891,THB/MONTH,MG,China
2616,523,MG,MG5_X_1.5,2018,294900,THB,62995,Automatic,4891,THB/MONTH,MG,China
2617,523,MG,MG5_X_1.5,2018,294900,THB,62995,Automatic,4891,THB/MONTH,MG,China
2618,523,Honda,CIVIC_EL_1.8,2017,655900,THB,81900,Automatic,10878,THB/MONTH,MG,China
2619,523,Mazda,3_SP_SPORTS_2.0,2016,490900,THB,169716,Automatic,8142,THB/MONTH,MG,China
2620,524,Nissan,SYLPHY_V_1.8,2013,298900,THB,105848,Automatic,4957,THB/MONTH,Nissan,Japan
2621,524,Nissan,SYLPHY_V_1.8,2013,298900,THB,105848,Automatic,4957,THB/MONTH,Nissan,Japan
2622,524,Nissan,SYLPHY_V_1.8,2013,298900,THB,105848,Automatic,4957,THB/MONTH,Nissan,Japan
2623,524,Mazda,3_SP_2.0,2019,797900,THB,46095,Automatic,13233,THB/MONTH,Nissan,Japan
2624,524,Isuzu,D-MAX_CAB-4_HI-LANDER_DDI_Z_1.9,2018,612900,THB,121836,Manual,10165,THB/MONTH,Nissan,Japan
2625,525,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2019,477900,THB,113726,Manual,7926,THB/MONTH,Ford,USA
2626,525,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2019,477900,THB,113726,Manual,7926,THB/MONTH,Ford,USA
2627,525,Ford,RANGER_OPEN_CAB_HI-RIDER_XLT_2.2,2019,477900,THB,113726,Manual,7926,THB/MONTH,Ford,USA
2628,525,Mazda,3_SP_SPORTS_2.0,2016,490900,THB,169716,Automatic,8142,THB/MONTH,Ford,USA
2629,525,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2013,330900,THB,155548,Manual,5488,THB/MONTH,Ford,USA
2630,526,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2017,507900,THB,101662,Automatic,8424,THB/MONTH,Toyota,Japan
2631,526,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2017,507900,THB,101662,Automatic,8424,THB/MONTH,Toyota,Japan
2632,526,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2017,507900,THB,101662,Automatic,8424,THB/MONTH,Toyota,Japan
2633,526,Isuzu,D-MAX_CAB-4_HI-LANDER_DDI_Z_1.9,2018,612900,THB,121836,Manual,10165,THB/MONTH,Toyota,Japan
2634,526,Toyota,VIOS_MID_1.5,2019,453900,THB,46284,Automatic,7528,THB/MONTH,Toyota,Japan
2635,527,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_MIVEC_2.4,2019,592900,THB,60844,Manual,9833,THB/MONTH,Mitsubishi,Japan
2636,527,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_MIVEC_2.4,2019,592900,THB,60844,Manual,9833,THB/MONTH,Mitsubishi,Japan
2637,527,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_MIVEC_2.4,2019,592900,THB,60844,Manual,9833,THB/MONTH,Mitsubishi,Japan
2638,527,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2013,330900,THB,155548,Manual,5488,THB/MONTH,Mitsubishi,Japan
2639,527,Nissan,ALMERA_V_TURBO_1.0,2021,491900,THB,29022,Automatic,8158,THB/MONTH,Mitsubishi,Japan
2640,528,Toyota,COROLLA_ALTIS_V_1.8,2016,467900,THB,113918,Automatic,7760,THB/MONTH,Toyota,Japan
2641,528,Toyota,COROLLA_ALTIS_V_1.8,2016,467900,THB,113918,Automatic,7760,THB/MONTH,Toyota,Japan
2642,528,Toyota,COROLLA_ALTIS_V_1.8,2016,467900,THB,113918,Automatic,7760,THB/MONTH,Toyota,Japan
2643,528,Toyota,VIOS_MID_1.5,2019,453900,THB,46284,Automatic,7528,THB/MONTH,Toyota,Japan
2644,528,Suzuki,SWIFT_GL_1.2,2019,375900,THB,107311,Automatic,6234,THB/MONTH,Toyota,Japan
2645,529,Nissan,SYLPHY_SV_1.6,2013,282900,THB,148482,Automatic,4692,THB/MONTH,Nissan,Japan
2646,529,Nissan,SYLPHY_SV_1.6,2013,282900,THB,148482,Automatic,4692,THB/MONTH,Nissan,Japan
2647,529,Nissan,SYLPHY_SV_1.6,2013,282900,THB,148482,Automatic,4692,THB/MONTH,Nissan,Japan
2648,529,Nissan,ALMERA_V_TURBO_1.0,2021,491900,THB,29022,Automatic,8158,THB/MONTH,Nissan,Japan
2649,529,MG,ZS_X_1.5,2018,454900,THB,53463,Automatic,7545,THB/MONTH,Nissan,Japan
2650,530,Isuzu,"D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_(VGS,_NAVI)_2.5",2013,474900,THB,165858,Automatic,7876,THB/MONTH,Isuzu,Japan
2651,530,Isuzu,"D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_(VGS,_NAVI)_2.5",2013,474900,THB,165858,Automatic,7876,THB/MONTH,Isuzu,Japan
2652,530,Isuzu,"D-MAX_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_(VGS,_NAVI)_2.5",2013,474900,THB,165858,Automatic,7876,THB/MONTH,Isuzu,Japan
2653,530,Suzuki,SWIFT_GL_1.2,2019,375900,THB,107311,Automatic,6234,THB/MONTH,Isuzu,Japan
2654,530,Nissan,ALMERA_E_SPORTECH_1.2,2017,301900,THB,131730,Automatic,5007,THB/MONTH,Isuzu,Japan
2655,531,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2014,300900,THB,71795,Manual,4990,THB/MONTH,Mazda,Japan
2656,531,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2014,300900,THB,71795,Manual,4990,THB/MONTH,Mazda,Japan
2657,531,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2014,300900,THB,71795,Manual,4990,THB/MONTH,Mazda,Japan
2658,531,MG,ZS_X_1.5,2018,454900,THB,53463,Automatic,7545,THB/MONTH,Mazda,Japan
2659,531,Mazda,2_HIGH_CONNECT_1.3,2016,360900,THB,92908,Automatic,5986,THB/MONTH,Mazda,Japan
2660,532,Honda,CIVIC_EL_1.8,2019,724900,THB,46716,Automatic,12022,THB/MONTH,Honda,Japan
2661,532,Honda,CIVIC_EL_1.8,2019,724900,THB,46716,Automatic,12022,THB/MONTH,Honda,Japan
2662,532,Honda,CIVIC_EL_1.8,2019,724900,THB,46716,Automatic,12022,THB/MONTH,Honda,Japan
2663,532,Nissan,ALMERA_E_SPORTECH_1.2,2017,301900,THB,131730,Automatic,5007,THB/MONTH,Honda,Japan
2664,532,Honda,JAZZ_S_1.5,2019,482900,THB,77509,Manual,8009,THB/MONTH,Honda,Japan
2665,533,Honda,BR-V_SV_1.5,2016,470900,THB,133373,Automatic,7810,THB/MONTH,Honda,Japan
2666,533,Honda,BR-V_SV_1.5,2016,470900,THB,133373,Automatic,7810,THB/MONTH,Honda,Japan
2667,533,Honda,BR-V_SV_1.5,2016,470900,THB,133373,Automatic,7810,THB/MONTH,Honda,Japan
2668,533,Mazda,2_HIGH_CONNECT_1.3,2016,360900,THB,92908,Automatic,5986,THB/MONTH,Honda,Japan
2669,533,Nissan,NP300_NAVARA_DOUBLE_CAB_EL_CALIBRE_BLACK_EDITION_2.5,2017,523900,THB,162608,Automatic,8689,THB/MONTH,Honda,Japan
2670,534,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_(ABS)_2.2,2018,388900,THB,59564,Manual,6450,THB/MONTH,Mazda,Japan
2671,534,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_(ABS)_2.2,2018,388900,THB,59564,Manual,6450,THB/MONTH,Mazda,Japan
2672,534,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_(ABS)_2.2,2018,388900,THB,59564,Manual,6450,THB/MONTH,Mazda,Japan
2673,534,Honda,JAZZ_S_1.5,2019,482900,THB,77509,Manual,8009,THB/MONTH,Mazda,Japan
2674,534,Nissan,JUKE_V_1.6,2014,346900,THB,98173,Automatic,5753,THB/MONTH,Mazda,Japan
2675,535,Nissan,JUKE_V_1.6,2014,339900,THB,54026,Automatic,5637,THB/MONTH,Nissan,Japan
2676,535,Nissan,JUKE_V_1.6,2014,339900,THB,54026,Automatic,5637,THB/MONTH,Nissan,Japan
2677,535,Nissan,JUKE_V_1.6,2014,339900,THB,54026,Automatic,5637,THB/MONTH,Nissan,Japan
2678,535,Nissan,NP300_NAVARA_DOUBLE_CAB_EL_CALIBRE_BLACK_EDITION_2.5,2017,523900,THB,162608,Automatic,8689,THB/MONTH,Nissan,Japan
2679,535,Honda,MOBILIO_V_1.5,2015,406900,THB,105910,Automatic,6748,THB/MONTH,Nissan,Japan
2680,536,Suzuki,SWIFT_GL_1.2,2013,267900,THB,101465,Automatic,4443,THB/MONTH,Suzuki,
2681,536,Suzuki,SWIFT_GL_1.2,2013,267900,THB,101465,Automatic,4443,THB/MONTH,Suzuki,
2682,536,Suzuki,SWIFT_GL_1.2,2013,267900,THB,101465,Automatic,4443,THB/MONTH,Suzuki,
2683,536,Nissan,JUKE_V_1.6,2014,346900,THB,98173,Automatic,5753,THB/MONTH,Suzuki,
2684,536,Nissan,ALMERA_E_1.2,2016,282900,THB,97268,Automatic,4692,THB/MONTH,Suzuki,
2685,537,Toyota,COROLLA_ALTIS_G_1.6,2019,603900,THB,92406,Automatic,10016,THB/MONTH,Toyota,Japan
2686,537,Toyota,COROLLA_ALTIS_G_1.6,2019,603900,THB,92406,Automatic,10016,THB/MONTH,Toyota,Japan
2687,537,Toyota,COROLLA_ALTIS_G_1.6,2019,603900,THB,92406,Automatic,10016,THB/MONTH,Toyota,Japan
2688,537,Honda,MOBILIO_V_1.5,2015,406900,THB,105910,Automatic,6748,THB/MONTH,Toyota,Japan
2689,537,Honda,CIVIC_EL_1.8,2017,655900,THB,126592,Automatic,10878,THB/MONTH,Toyota,Japan
2690,538,Toyota,VIOS_J_1.5,2016,336900,THB,162443,Automatic,5587,THB/MONTH,Toyota,Japan
2691,538,Toyota,VIOS_J_1.5,2016,336900,THB,162443,Automatic,5587,THB/MONTH,Toyota,Japan
2692,538,Toyota,VIOS_J_1.5,2016,336900,THB,162443,Automatic,5587,THB/MONTH,Toyota,Japan
2693,538,Nissan,ALMERA_E_1.2,2016,282900,THB,97268,Automatic,4692,THB/MONTH,Toyota,Japan
2694,538,Subaru,XV_I-P_2.0,2018,755900,THB,89959,Automatic,12537,THB/MONTH,Toyota,Japan
2695,539,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2015,375900,THB,98573,Manual,6234,THB/MONTH,Ford,USA
2696,539,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2015,375900,THB,98573,Manual,6234,THB/MONTH,Ford,USA
2697,539,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2015,375900,THB,98573,Manual,6234,THB/MONTH,Ford,USA
2698,539,Honda,CIVIC_EL_1.8,2017,655900,THB,126592,Automatic,10878,THB/MONTH,Ford,USA
2699,539,Subaru,FORESTER_I-P_2.0,2016,593900,THB,135826,Automatic,9850,THB/MONTH,Ford,USA
2700,540,Honda,ACCORD_TURBO_EL_1.5,2019,1053900,THB,31275,Automatic,17479,THB/MONTH,Honda,Japan
2701,540,Honda,ACCORD_TURBO_EL_1.5,2019,1053900,THB,31275,Automatic,17479,THB/MONTH,Honda,Japan
2702,540,Honda,ACCORD_TURBO_EL_1.5,2019,1053900,THB,31275,Automatic,17479,THB/MONTH,Honda,Japan
2703,540,Subaru,XV_I-P_2.0,2018,755900,THB,89959,Automatic,12537,THB/MONTH,Honda,Japan
